,date,account_value
787,2013-02-20,1122978.3568322654
788,2013-02-21,1116185.0302803512
789,2013-02-22,1127761.3598505491
790,2013-02-25,1108211.6530755514
791,2013-02-26,1123287.2290141578
792,2013-02-27,1112520.2566906447
793,2013-02-28,1104753.189145803
794,2013-03-01,1077941.6345714086
795,2013-03-04,1052348.9980403418
796,2013-03-05,1079618.4981154914
797,2013-03-06,1066124.7859637733
798,2013-03-07,1078252.496247148
799,2013-03-08,1081064.798550939
800,2013-03-11,1096262.973512029
801,2013-03-12,1072902.3800840848
802,2013-03-13,1072702.6552810187
803,2013-03-14,1082996.2175257201
804,2013-03-15,1110713.8873760696
805,2013-03-18,1140704.0977469916
806,2013-03-19,1137640.1887537474
807,2013-03-20,1131630.6299308294
808,2013-03-21,1133251.6660354133
809,2013-03-22,1156193.341268205
810,2013-03-25,1160370.6242801184
811,2013-03-26,1154262.9741722387
812,2013-03-27,1131585.1619163794
813,2013-03-28,1108006.3755394262
814,2013-04-01,1073589.0868431372
815,2013-04-02,1075791.3735863012
816,2013-04-03,1081298.6744896215
817,2013-04-04,1070610.463307981
818,2013-04-05,1059296.824636106
819,2013-04-08,1066830.6991478247
820,2013-04-09,1068758.1346946997
821,2013-04-10,1090559.6221214575
822,2013-04-11,1087155.778981809
823,2013-04-12,1075817.027394895
824,2013-04-15,1050911.4291282934
825,2013-04-16,1066905.960622434
826,2013-04-17,1008234.0776878637
827,2013-04-18,981326.4005638403
828,2013-04-19,977521.7553001684
829,2013-04-22,997896.5200706762
830,2013-04-23,1016569.2473655981
831,2013-04-24,1014892.4773460669
832,2013-04-25,1022200.9537864965
833,2013-04-26,1044278.0651146215
834,2013-04-29,1076617.781667356
835,2013-04-30,1108306.6487327856
836,2013-05-01,1099570.7542015356
837,2013-05-02,1115165.1017357153
838,2013-05-03,1126328.6038109106
839,2013-05-06,1153186.3641868872
840,2013-05-07,1148055.216115598
841,2013-05-08,1161021.2845970434
842,2013-05-09,1150892.0482689184
843,2013-05-10,1141317.6141868872
844,2013-05-13,1145777.5906273169
845,2013-05-14,1118363.637136106
846,2013-05-15,1080544.0507103247
847,2013-05-16,1094981.5814720434
848,2013-05-17,1091655.7815452856
849,2013-05-20,1116020.4862571997
850,2013-05-21,1107781.2092796606
851,2013-05-22,1112039.5869652075
852,2013-05-23,1114030.1525169653
853,2013-05-24,1121614.0210472387
854,2013-05-28,1112266.066823606
855,2013-05-29,1121110.294606809
856,2013-05-30,1137815.0193382544
857,2013-05-31,1133154.0623070044
858,2013-06-03,1135648.1997581762
859,2013-06-04,1132095.8427025122
860,2013-06-05,1121513.4148460669
861,2013-06-06,1104757.6143089575
862,2013-06-07,1113198.4900413794
863,2013-06-10,1105841.3331810278
864,2013-06-11,1102590.7947288794
865,2013-06-12,1088959.581716184
866,2013-06-13,1098458.677053098
867,2013-06-14,1083567.8774925512
868,2013-06-17,1088480.8909202856
869,2013-06-18,1087901.4393821997
870,2013-06-19,1065804.392263059
871,2013-06-20,1050283.528981809
872,2013-06-21,1041867.6888939184
873,2013-06-24,1014252.7548118872
874,2013-06-25,1014479.2346702856
875,2013-06-26,1002989.8055931372
876,2013-06-27,992180.5887962622
877,2013-06-28,999109.8215843481
878,2013-07-01,1031083.6622825903
879,2013-07-02,1054440.914113645
880,2013-07-03,1060261.083303098
881,2013-07-05,1051744.7915550512
882,2013-07-08,1045773.1721702856
883,2013-07-09,1064166.4893089575
884,2013-07-10,1060084.5974632544
885,2013-07-11,1076613.3772484106
886,2013-07-12,1074648.233693723
887,2013-07-15,1076991.4618431372
888,2013-07-16,1083945.5757347387
889,2013-07-17,1084222.5132347387
890,2013-07-18,1087876.2491966528
891,2013-07-19,1070717.7147728247
892,2013-07-22,1074144.4299827856
893,2013-07-23,1055700.4233909887
894,2013-07-24,1109923.0704857153
895,2013-07-25,1104858.6068626684
896,2013-07-26,1111132.5084739965
897,2013-07-29,1128266.0072532934
898,2013-07-30,1142199.4252220434
899,2013-07-31,1140209.0142113012
900,2013-08-01,1150665.2593284887
901,2013-08-02,1165430.571584348
902,2013-08-05,1182841.3169456762
903,2013-08-06,1172258.7345482153
904,2013-08-07,1171578.444997434
905,2013-08-08,1169244.9529320044
906,2013-08-09,1152607.0671898169
907,2013-08-12,1185350.1357933325
908,2013-08-13,1241680.5678001684
909,2013-08-14,1264329.7126976294
910,2013-08-15,1262833.1375023169
911,2013-08-16,1274043.310964231
912,2013-08-19,1287764.6213890356
913,2013-08-20,1270848.0981956762
914,2013-08-21,1274119.886037473
915,2013-08-22,1275641.5741478247
916,2013-08-23,1270720.9882103247
917,2013-08-26,1275666.532521848
918,2013-08-27,1239195.3937279028
919,2013-08-28,1245053.889089231
920,2013-08-29,1247083.0126243872
921,2013-08-30,1235720.6162620825
922,2013-09-03,1239169.6626488012
923,2013-09-04,1264811.4170433325
924,2013-09-05,1256137.8025413794
925,2013-09-06,1263619.828542356
926,2013-09-09,1283783.103932981
927,2013-09-10,1254539.6166282934
928,2013-09-11,1186237.8193870825
929,2013-09-12,1198868.5338646215
930,2013-09-13,1179110.7740989965
931,2013-09-16,1141625.2280784887
932,2013-09-17,1154813.6810814184
933,2013-09-18,1178553.2673851294
934,2013-09-19,1197879.0850120825
935,2013-09-20,1185477.245778684
936,2013-09-23,1244394.6943870825
937,2013-09-24,1240489.1338402075
938,2013-09-25,1221289.4216820044
939,2013-09-26,1233184.3663841528
940,2013-09-27,1224383.3328148169
941,2013-09-30,1209165.9108177465
942,2013-10-01,1237597.3623558325
943,2013-10-02,1241655.3776146215
944,2013-10-03,1226057.5529075903
945,2013-10-04,1225093.757863645
946,2013-10-07,1237064.659474973
947,2013-10-08,1219793.0010277075
948,2013-10-09,1234122.8167015356
949,2013-10-10,1241858.367238645
950,2013-10-11,1249898.0544945044
951,2013-10-14,1258090.5828148169
952,2013-10-15,1264786.3041282934
953,2013-10-16,1270949.168019895
954,2013-10-17,1279547.1346946997
955,2013-10-18,1290681.8921409887
956,2013-10-21,1322308.8655296606
957,2013-10-22,1318530.028615598
958,2013-10-23,1331439.4578148169
959,2013-10-24,1349065.9424339575
960,2013-10-25,1333975.1667991919
961,2013-10-28,1343917.8721214575
962,2013-10-29,1310439.1882835669
963,2013-10-30,1331287.2349144262
964,2013-10-31,1325707.6860863012
965,2013-11-01,1318934.9260765356
966,2013-11-04,1335979.8728538794
967,2013-11-05,1332682.4312034887
968,2013-11-06,1328906.2214866919
969,2013-11-07,1307400.602834348
970,2013-11-08,1327988.402394895
971,2013-11-11,1324136.003957395
972,2013-11-12,1326585.16997302
973,2013-11-13,1328166.7427269262
974,2013-11-14,1347376.1909691137
975,2013-11-15,1339289.67778552
976,2013-11-18,1323064.5710960669
977,2013-11-19,1325411.1218773169
978,2013-11-20,1313804.00981677
979,2013-11-21,1329467.9780784887
980,2013-11-22,1326049.376271848
981,2013-11-25,1336100.8784691137
982,2013-11-26,1360743.679738645
983,2013-11-27,1392785.59575427
984,2013-11-29,1418576.9458519262
985,2013-12-02,1406229.42778552
986,2013-12-03,1444725.5947777075
987,2013-12-04,1441357.991506223
988,2013-12-05,1448756.179006223
989,2013-12-06,1428653.0200706762
990,2013-12-09,1445005.7776390356
991,2013-12-10,1442761.223928098
992,2013-12-11,1432072.2400413794
993,2013-12-12,1429980.3728538794
994,2013-12-13,1414393.0569359106
995,2013-12-16,1422225.04106677
996,2013-12-17,1415821.9431663794
997,2013-12-18,1405055.8433128637
998,2013-12-19,1388958.8511253637
999,2013-12-20,1400591.9260765356
1000,2013-12-23,1454343.4548851294
1001,2013-12-24,1448169.6958519262
1002,2013-12-26,1438551.526662473
1003,2013-12-27,1428832.1331077856
1004,2013-12-30,1414622.7048851294
1005,2013-12-31,1431204.3376976294
1006,2014-01-02,1411076.4521995825
1007,2014-01-03,1380081.2424827856
1008,2014-01-06,1387606.3081566137
1009,2014-01-07,1377683.2295433325
1010,2014-01-08,1386408.151662473
1011,2014-01-09,1368703.0056663794
1012,2014-01-10,1359570.7134300512
1013,2014-01-13,1366687.945363645
1014,2014-01-14,1393882.218801145
1015,2014-01-15,1421867.278615598
1016,2014-01-16,1413933.761037473
1017,2014-01-17,1379289.9924827856
1018,2014-01-21,1400719.4224144262
1019,2014-01-22,1406944.3345238012
1020,2014-01-23,1418857.28325427
1021,2014-01-24,1393066.242238645
1022,2014-01-27,1404367.054006223
1023,2014-01-28,1292120.2053734106
1024,2014-01-29,1277450.8630882544
1025,2014-01-30,1274977.0477806372
1026,2014-01-31,1277068.3740745825
1027,2014-02-03,1279441.042287473
1028,2014-02-04,1297962.1648460669
1029,2014-02-05,1307656.2136741919
1030,2014-02-06,1315277.71294177
1031,2014-02-07,1333678.757131223
1032,2014-02-10,1357571.261769895
1033,2014-02-11,1375458.3025413794
1034,2014-02-12,1375356.1509300512
1035,2014-02-13,1397196.0417991919
1036,2014-02-14,1396066.81059802
1037,2014-02-18,1401199.581349973
1038,2014-02-19,1379077.6531273169
1039,2014-02-20,1363114.957082395
1040,2014-02-21,1347973.3374534887
1041,2014-02-24,1353876.1860863012
1042,2014-02-25,1339786.8362327856
1043,2014-02-26,1327699.2561546606
1044,2014-02-27,1354183.722707395
1045,2014-02-28,1350513.6826683325
1046,2014-03-03,1354414.452443723
1047,2014-03-04,1363345.686818723
1048,2014-03-05,1366220.149709348
1049,2014-03-06,1362088.0320335669
1050,2014-03-07,1361292.609426145
1051,2014-03-10,1362524.4558616919
1052,2014-03-11,1375792.8838402075
1053,2014-03-12,1377127.1909691137
1054,2014-03-13,1361831.184865598
1055,2014-03-14,1346536.2605491919
1056,2014-03-17,1351797.145803098
1057,2014-03-18,1363756.61137927
1058,2014-03-19,1363396.9944359106
1059,2014-03-20,1356827.3013206762
1060,2014-03-21,1367528.8030296606
1061,2014-03-24,1383748.3462425512
1062,2014-03-25,1398632.964162473
1063,2014-03-26,1385262.3845726294
1064,2014-03-27,1379308.0737816137
1065,2014-03-28,1377768.3816429419
1066,2014-03-31,1377460.845021848
1067,2014-04-01,1390061.6558128637
1068,2014-04-02,1392371.425832395
1069,2014-04-03,1382722.0393577856
1070,2014-04-04,1364834.225881223
1071,2014-04-07,1343405.2595726294
1072,2014-04-08,1343328.4526878637
1073,2014-04-09,1360984.76372302
1074,2014-04-10,1343430.7588402075
1075,2014-04-11,1333499.3350120825
1076,2014-04-14,1338811.6824241919
1077,2014-04-15,1329264.9111839575
1078,2014-04-16,1331959.488332395
1079,2014-04-17,1347177.45122302
1080,2014-04-21,1363166.5737816137
1081,2014-04-22,1364526.2256370825
1082,2014-04-23,1346690.0288597387
1083,2014-04-24,1457094.9031273169
1084,2014-04-25,1467796.4048363012
1085,2014-04-28,1524640.762990598
1086,2014-04-29,1520123.8381859106
1087,2014-04-30,1514375.530568723
1088,2014-05-01,1517942.800832395
1089,2014-05-02,1520765.6470238012
1090,2014-05-05,1542271.7292991919
1091,2014-05-06,1525461.9939476294
1092,2014-05-07,1520123.8381859106
1093,2014-05-08,1517413.9614769262
1094,2014-05-09,1511091.3794456762
1095,2014-05-12,1529904.7390648169
1096,2014-05-13,1532304.6064964575
1097,2014-05-14,1532588.9619652075
1098,2014-05-15,1519556.0544945044
1099,2014-05-16,1541982.5830589575
1100,2014-05-19,1560253.3491722387
1101,2014-05-20,1560563.2039085669
1102,2014-05-21,1564691.9216820044
1103,2014-05-22,1567169.8323265356
1104,2014-05-23,1584872.9692894262
1105,2014-05-27,1614550.8713890356
1106,2014-05-28,1610369.9187523169
1107,2014-05-29,1639712.46684802
1108,2014-05-30,1633570.6978050512
1109,2014-06-02,1622344.6838890356
1110,2014-06-03,1645286.606740598
1111,2014-06-04,1664074.0034691137
1112,2014-06-05,1670603.2068382544
1113,2014-06-06,1666009.4751488012
1114,2014-06-09,1692667.4912620825
1115,2014-06-10,1702603.7058616919
1116,2014-06-11,1695558.180959348
1117,2014-06-12,1667196.6592308325
1118,2014-06-13,1648951.083303098
1119,2014-06-16,1665571.1968284887
1120,2014-06-17,1663403.1409202856
1121,2014-06-18,1665209.7253929419
1122,2014-06-19,1659429.1187034887
1123,2014-06-20,1642267.0298363012
1124,2014-06-23,1640821.7622581762
1125,2014-06-24,1630886.6294456762
1126,2014-06-25,1632331.7424827856
1127,2014-06-26,1642086.8350120825
1128,2014-06-27,1661596.8655296606
1129,2014-06-30,1678757.8726097387
1130,2014-07-01,1689415.9482933325
1131,2014-07-02,1688694.2417503637
1132,2014-07-03,1698629.9927269262
1133,2014-07-07,1733674.9497581762
1134,2014-07-08,1722474.74419177
1135,2014-07-09,1723197.2234398169
1136,2014-07-10,1716874.6414085669
1137,2014-07-11,1720126.493459348
1138,2014-07-14,1742345.9370628637
1139,2014-07-15,1721933.3870140356
1140,2014-07-16,1712178.2944847387
1141,2014-07-17,1681648.5623070044
1142,2014-07-18,1705855.4033714575
1143,2014-07-21,1697003.1394554419
1144,2014-07-22,1711094.343801145
1145,2014-07-23,1755713.5803734106
1146,2014-07-24,1752823.8179222387
1147,2014-07-25,1764385.1858421606
1148,2014-07-28,1788772.6853538794
1149,2014-07-29,1777211.0083519262
1150,2014-07-30,1773056.3276878637
1151,2014-07-31,1726991.3599144262
1152,2014-08-01,1736565.175832395
1153,2014-08-04,1726810.3923851294
1154,2014-08-05,1718319.2908226294
1155,2014-08-06,1715430.14653552
1156,2014-08-07,1715248.0972191137
1157,2014-08-08,1719968.243459348
1158,2014-08-11,1742661.6643577856
1159,2014-08-12,1742298.1838890356
1160,2014-08-13,1765354.9307152075
1161,2014-08-14,1770075.0769554419
1162,2014-08-15,1778788.8721214575
1163,2014-08-18,1800211.347707395
1164,2014-08-19,1825083.6423851294
1165,2014-08-20,1825809.057912473
1166,2014-08-21,1825991.261769895
1167,2014-08-22,1839425.5122581762
1168,2014-08-25,1843419.4702659887
1169,2014-08-26,1831619.027394895
1170,2014-08-27,1854130.5535179419
1171,2014-08-28,1856309.73637927
1172,2014-08-29,1860847.833303098
1173,2014-09-02,1875372.216115598
1174,2014-09-03,1796217.6987816137
1175,2014-09-04,1781330.917287473
1176,2014-09-05,1796761.992238645
1177,2014-09-08,1785687.5830589575
1178,2014-09-09,1778971.0759788794
1179,2014-09-10,1833616.0063988012
1180,2014-09-11,1841422.645803098
1181,2014-09-12,1845598.0349632544
1182,2014-09-15,1845053.5869652075
1183,2014-09-16,1831074.579396848
1184,2014-09-17,1844145.503957395
1185,2014-09-18,1847958.0308128637
1186,2014-09-19,1832890.2817894262
1187,2014-09-22,1834705.2114769262
1188,2014-09-23,1863389.4148460669
1189,2014-09-24,1847232.151662473
1190,2014-09-25,1776792.5112816137
1191,2014-09-26,1829077.6003929419
1192,2014-09-29,1817458.4341331762
1193,2014-09-30,1829077.6003929419
1194,2014-10-01,1800574.828176145
1195,2014-10-02,1813646.3709007544
1196,2014-10-03,1808562.4351097387
1197,2014-10-06,1808562.4351097387
1198,2014-10-07,1792768.3433128637
1199,2014-10-08,1829984.9106956762
1200,2014-10-09,1833979.17778552
1201,2014-10-10,1828714.429006223
1202,2014-10-13,1812012.2542015356
1203,2014-10-14,1792768.3433128637
1204,2014-10-15,1770801.574269895
1205,2014-10-16,1747563.3962913794
1206,2014-10-17,1773161.261037473
1207,2014-10-20,1811103.8621116919
1208,2014-10-21,1860303.848928098
1209,2014-10-22,1869743.67778552
1210,2014-10-23,1903148.3364769262
1211,2014-10-24,1910228.47856677
1212,2014-10-27,1908231.4995628637
1213,2014-10-28,1937823.7859398169
1214,2014-10-29,1948716.3003441137
1215,2014-10-30,1942180.915334348
1216,2014-10-31,1960698.3289085669
1217,2014-11-03,1986114.7625023169
1218,2014-11-04,1971591.4614769262
1219,2014-11-05,1976311.2986351294
1220,2014-11-06,1981963.7908226294
1221,2014-11-07,1987616.2830101294
1222,2014-11-10,1984334.1409202856
1223,2014-11-11,2000197.0034691137
1224,2014-11-12,2028458.8462425512
1225,2014-11-13,2057085.0967308325
1226,2014-11-14,2081882.4390159887
1227,2014-11-17,2078417.7839866919
1228,2014-11-18,2105403.427053098
1229,2014-11-19,2090816.6096702856
1230,2014-11-20,2120718.9053245825
1231,2014-11-21,2123636.794240598
1232,2014-11-24,2163020.3357445044
1233,2014-11-25,2144239.893361692
1234,2014-11-26,2169766.9783226294
1235,2014-11-28,2168490.1604515356
1236,2014-12-01,2098109.863820676
1237,2014-12-02,2090087.02153552
1238,2014-12-03,2113790.367971067
1239,2014-12-04,2105767.834767942
1240,2014-12-05,2096833.5095726294
1241,2014-12-08,2049426.8167015356
1242,2014-12-09,2080788.2886253637
1243,2014-12-10,2041222.0796409887
1244,2014-12-11,2035204.4070335669
1245,2014-12-12,2000744.2332054419
1246,2014-12-15,1973394.0278831762
1247,2014-12-16,1946408.38481677
1248,2014-12-17,1994909.3826195044
1249,2014-12-18,2053985.3130394262
1250,2014-12-19,2038122.1414085669
1251,2014-12-22,2059273.0884300512
1252,2014-12-23,2051979.3706566137
1253,2014-12-24,2042316.2300316137
1254,2014-12-26,2078417.7839866919
1255,2014-12-29,2076959.3804222387
1256,2014-12-30,2051615.2720238012
1257,2014-12-31,2012595.8291527075
1258,2015-01-02,1993450.9790550512
1259,2015-01-05,1937292.0103050512
1260,2015-01-06,1937474.3687034887
1261,2015-01-07,1964641.75200427
1262,2015-01-08,2040128.238332395
1263,2015-01-09,2042316.2300316137
1264,2015-01-12,1991991.80278552
1265,2015-01-13,2009678.4038597387
1266,2015-01-14,2002020.432912473
1267,2015-01-15,1947685.048146848
1268,2015-01-16,1932551.3101097387
1269,2015-01-20,1982328.9712425512
1270,2015-01-21,1997462.2456566137
1271,2015-01-22,2049426.8167015356
1272,2015-01-23,2060002.5220238012
1273,2015-01-26,2062190.2046409887
1274,2015-01-27,1989986.47856677
1275,2015-01-28,2102485.692678098
1276,2015-01-29,2167943.3943382544
1277,2015-01-30,2136217.8237816137
1278,2015-02-02,2163020.3357445044
1279,2015-02-03,2163385.670705442
1280,2015-02-04,2179976.8850609106
1281,2015-02-05,2195537.156301145
1282,2015-02-06,2177048.7964378637
1283,2015-02-09,2191510.2810570044
1284,2015-02-10,2233612.1990257544
1285,2015-02-11,2285965.440724973
1286,2015-02-12,2314887.791799192
1287,2015-02-13,2326236.820363645
1288,2015-02-17,2339965.9351097387
1289,2015-02-18,2356257.803517942
1290,2015-02-19,2351315.272756223
1291,2015-02-20,2370535.3843284887
1292,2015-02-23,2434604.3804222387
1293,2015-02-24,2419410.3713890356
1294,2015-02-25,2357538.7939964575
1295,2015-02-26,2387376.491506223
1296,2015-02-27,2351498.5584007544
1297,2015-03-02,2363031.0271507544
1298,2015-03-03,2367972.6306663794
1299,2015-03-04,2352962.834523801
1300,2015-03-05,2313972.5999046606
1301,2015-03-06,2317450.0818382544
1302,2015-03-09,2327335.2979027075
1303,2015-03-10,2279192.2170921606
1304,2015-03-11,2237639.383351926
1305,2015-03-12,2278093.8940941137
1306,2015-03-13,2262351.109914426
1307,2015-03-16,2287246.8948265356
1308,2015-03-17,2325504.2959495825
1309,2015-03-18,2351681.225881223
1310,2015-03-19,2333925.3904320044
1311,2015-03-20,2304637.0862327856
1312,2015-03-23,2328616.9065452856
1313,2015-03-24,2319097.6436058325
1314,2015-03-25,2258507.2112327856
1315,2015-03-26,2274249.686330442
1316,2015-03-27,2256127.7432152075
1317,2015-03-30,2313240.2300316137
1318,2015-03-31,2277727.6318870825
1319,2015-04-01,2274432.971974973
1320,2015-04-02,2294019.654836301
1321,2015-04-06,2331178.887502317
1322,2015-04-07,2306650.6011253637
1323,2015-04-08,2299145.471242551
1324,2015-04-09,2316718.33012927
1325,2015-04-10,2326602.773488645
1326,2015-04-13,2322026.5049339575
1327,2015-04-14,2311958.6213890356
1328,2015-04-15,2320745.359914426
1329,2015-04-16,2309579.1533714575
1330,2015-04-17,2283585.972707395
1331,2015-04-20,2335755.4651390356
1332,2015-04-21,2323124.98247302
1333,2015-04-22,2354426.647023801
1334,2015-04-23,2373647.531301145
1335,2015-04-24,2384813.7378441137
1336,2015-04-27,2428197.109914426
1337,2015-04-28,2389939.863332395
1338,2015-04-29,2354793.3728538794
1339,2015-04-30,2290907.507863645
1340,2015-05-01,2360468.273488645
1341,2015-05-04,2355891.386769895
1342,2015-05-05,2302806.393361692
1343,2015-05-06,2288344.908742551
1344,2015-05-07,2302499.0112816137
1345,2015-05-08,2345879.7561546606
1346,2015-05-11,2321983.851613645
1347,2015-05-12,2313712.1982933325
1348,2015-05-13,2316285.7698265356
1349,2015-05-14,2370328.1448265356
1350,2015-05-15,2367018.9580589575
1351,2015-05-18,2393120.7810570044
1352,2015-05-19,2390915.789846067
1353,2015-05-20,2390731.576955442
1354,2015-05-21,2415178.8838402075
1355,2015-05-22,2436317.1584984106
1356,2015-05-26,2382643.363820676
1357,2015-05-27,2427127.37700427
1358,2015-05-28,2422347.8870140356
1359,2015-05-29,2394774.9880882544
1360,2015-06-01,2399554.014455442
1361,2015-06-02,2388893.3115745825
1362,2015-06-03,2391834.227101926
1363,2015-06-04,2377864.0283714575
1364,2015-06-05,2364813.039601926
1365,2015-06-08,2349189.0974632544
1366,2015-06-09,2342203.534474973
1367,2015-06-10,2369040.972707395
1368,2015-06-11,2363710.5439964575
1369,2015-06-12,2337608.2573753637
1370,2015-06-15,2333012.671193723
1371,2015-06-16,2345512.2576195044
1372,2015-06-17,2339997.7705589575
1373,2015-06-18,2350659.555226926
1374,2015-06-19,2327130.3765159887
1375,2015-06-22,2345696.161428098
1376,2015-06-23,2335034.840383176
1377,2015-06-24,2354887.024709348
1378,2015-06-25,2343674.455861692
1379,2015-06-26,2329887.5427757544
1380,2015-06-29,2289080.678517942
1381,2015-06-30,2305624.294240598
1382,2015-07-01,2327130.3765159887
1383,2015-07-02,2324189.770070676
1384,2015-07-06,2316101.711476926
1385,2015-07-07,2310403.16606677
1386,2015-07-08,2253052.2224632544
1387,2015-07-09,2207097.9060570044
1388,2015-07-10,2266103.2112327856
1389,2015-07-13,2309851.4546409887
1390,2015-07-14,2308932.399221067
1391,2015-07-15,2331174.4058128637
1392,2015-07-16,2362239.6226097387
1393,2015-07-17,2382643.363820676
1394,2015-07-20,2427678.9338890356
1395,2015-07-21,2403414.7581077856
1396,2015-07-22,2301763.70512927
1397,2015-07-23,2300660.7459007544
1398,2015-07-24,2288528.6580101294
1399,2015-07-27,2256728.444142942
1400,2015-07-28,2267941.1675316137
1401,2015-07-29,2260772.473439817
1402,2015-07-30,2249375.846242551
1403,2015-07-31,2229707.256642942
1404,2015-08-03,2177135.3394066137
1405,2015-08-04,2107284.654836301
1406,2015-08-05,2121255.162648801
1407,2015-08-06,2125871.30278552
1408,2015-08-07,2133072.450490598
1409,2015-08-10,2210625.613820676
1410,2015-08-11,2095588.3726097387
1411,2015-08-12,2127902.126271848
1412,2015-08-13,2126240.501271848
1413,2015-08-14,2141197.289846067
1414,2015-08-17,2163355.3806663794
1415,2015-08-18,2151168.276174192
1416,2015-08-19,2123655.339162473
1417,2015-08-20,2080077.8635765356
1418,2015-08-21,1952854.7542015356
1419,2015-08-24,1904106.954396848
1420,2015-08-25,1915555.0437523169
1421,2015-08-26,2025422.11528552
1422,2015-08-27,2085063.5112816137
1423,2015-08-28,2091895.769582395
1424,2015-08-31,2082109.1506859106
1425,2015-09-01,1989046.0964866919
1426,2015-09-02,2074353.6643577856
1427,2015-09-03,2037978.1091820044
1428,2015-09-04,2017666.4744163794
1429,2015-09-08,2073800.2529808325
1430,2015-09-09,2033916.1531273169
1431,2015-09-10,2078601.2241722387
1432,2015-09-11,2108883.227101926
1433,2015-09-14,2129194.55278552
1434,2015-09-15,2147105.8564964575
1435,2015-09-16,2149506.8057152075
1436,2015-09-17,2103528.689992551
1437,2015-09-18,2094849.9756370825
1438,2015-09-21,2127348.0967308325
1439,2015-09-22,2093926.7476097387
1440,2015-09-23,2110914.668752317
1441,2015-09-24,2123470.1990257544
1442,2015-09-25,2118116.125539426
1443,2015-09-28,2076200.2749534887
1444,2015-09-29,2013788.5767113012
1445,2015-09-30,2036684.9099632544
1446,2015-10-01,2023390.828176145
1447,2015-10-02,2038162.6311546606
1448,2015-10-05,2045548.9189964575
1449,2015-10-06,2055334.7651878637
1450,2015-10-07,2045548.9189964575
1451,2015-10-08,2021913.41606677
1452,2015-10-09,2070291.708303098
1453,2015-10-12,2060689.7659202856
1454,2015-10-13,2064198.1560570044
1455,2015-10-14,2035023.7485863012
1456,2015-10-15,2065491.046193723
1457,2015-10-16,2050349.5811058325
1458,2015-10-19,2063090.56059802
1459,2015-10-20,2100758.8513695044
1460,2015-10-21,2100574.329396848
1461,2015-10-22,2132702.9429222387
1462,2015-10-23,2198807.8623558325
1463,2015-10-26,2128640.3687034887
1464,2015-10-27,2115161.9194847387
1465,2015-10-28,2202316.252492551
1466,2015-10-29,2225581.938771848
1467,2015-10-30,2206563.039601926
1468,2015-11-02,2237584.0576683325
1469,2015-11-03,2263250.384084348
1470,2015-11-04,2252725.6772972387
1471,2015-11-05,2242340.6755882544
1472,2015-11-06,2244936.8101097387
1473,2015-11-09,2235850.2620140356
1474,2015-11-10,2165383.113332395
1475,2015-11-11,2153144.5466820044
1476,2015-11-12,2145911.718068723
1477,2015-11-13,2083232.81841052
1478,2015-11-16,2117353.6201683325
1479,2015-11-17,2108268.1538597387
1480,2015-11-18,2175025.8545433325
1481,2015-11-19,2202656.706349973
1482,2015-11-20,2212299.1384788794
1483,2015-11-23,2183556.209523801
1484,2015-11-24,2204511.0439964575
1485,2015-11-25,2188748.3240257544
1486,2015-11-27,2184668.904836301
1487,2015-11-30,2193755.2983909887
1488,2015-12-01,2175952.946096067
1489,2015-12-02,2156296.565236692
1490,2015-12-03,2136268.6677757544
1491,2015-12-04,2207292.936818723
1492,2015-12-07,2193384.5544945044
1493,2015-12-08,2192457.3084007544
1494,2015-12-09,2144057.68950427
1495,2015-12-10,2154256.469289426
1496,2015-12-11,2098809.780080442
1497,2015-12-14,2085829.5710960669
1498,2015-12-15,2048926.8765159887
1499,2015-12-16,2064689.5964866919
1500,2015-12-17,2020924.8171898169
1501,2015-12-18,1966220.8521019262
1502,2015-12-21,1990328.1687523169
1503,2015-12-22,1988473.6765648169
1504,2015-12-23,2014063.968801145
1505,2015-12-24,2003308.686818723
1506,2015-12-28,1980870.2585960669
1507,2015-12-29,2016474.9631859106
1508,2015-12-30,1990142.1013695044
1509,2015-12-31,1951941.4167991919
1510,2016-01-04,1953610.9233909887
1511,2016-01-05,1904654.3386741919
1512,2016-01-06,1867380.9001976294
1513,2016-01-07,1788569.1548363012
1514,2016-01-08,1798025.9832054419
1515,2016-01-11,1827140.4287620825
1516,2016-01-12,1853658.1216331762
1517,2016-01-13,1806000.2996116919
1518,2016-01-14,1845499.28325427
1519,2016-01-15,1801178.7744652075
1520,2016-01-19,1792463.27934802
1521,2016-01-20,1794874.11919177
1522,2016-01-21,1785787.2620140356
1523,2016-01-22,1880732.934865598
1524,2016-01-25,1844016.1531273169
1525,2016-01-26,1854214.4692894262
1526,2016-01-27,1732380.6687523169
1527,2016-01-28,1744805.30278552
1528,2016-01-29,1805072.7444359106
1529,2016-02-01,1788198.2563988012
1530,2016-02-02,1752037.6677757544
1531,2016-02-03,1786714.6626488012
1532,2016-02-04,1801071.5230003637
1533,2016-02-05,1752968.0046898169
1534,2016-02-08,1771425.6108909887
1535,2016-02-09,1771052.8579613012
1536,2016-02-10,1757628.8071800512
1537,2016-02-11,1747001.3306175512
1538,2016-02-12,1752408.257131223
1539,2016-02-16,1801816.874318723
1540,2016-02-17,1829410.7908226294
1541,2016-02-18,1794731.941457395
1542,2016-02-19,1790629.9592796606
1543,2016-02-22,1806291.3003441137
1544,2016-02-23,1765460.0186058325
1545,2016-02-24,1791748.9907738012
1546,2016-02-25,1804054.3191429419
